CUID,Species,Year,LGL counts,Total run,Region
423,Lake Sockeye,2002,NA,NA,Nass
423,Lake Sockeye,2003,NA,NA,Nass
423,Lake Sockeye,2004,NA,NA,Nass
423,Lake Sockeye,2005,NA,NA,Nass
423,Lake Sockeye,2006,NA,NA,Nass
423,Lake Sockeye,2007,NA,NA,Nass
423,Lake Sockeye,2008,NA,NA,Nass
423,Lake Sockeye,2009,NA,NA,Nass
423,Lake Sockeye,2010,NA,NA,Nass
423,Lake Sockeye,2011,NA,NA,Nass
423,Lake Sockeye,2012,NA,NA,Nass
423,Lake Sockeye,2013,NA,NA,Nass
423,Lake Sockeye,2014,NA,NA,Nass
423,Lake Sockeye,2015,NA,NA,Nass
423,Lake Sockeye,2016,NA,NA,Nass
423,Lake Sockeye,2017,NA,NA,Nass
423,Lake Sockeye,2018,NA,NA,Nass
423,Lake Sockeye,2019,NA,NA,Nass
423,Lake Sockeye,2020,NA,NA,Nass
423,Lake Sockeye,2021,NA,NA,Nass
423,Lake Sockeye,2022,NA,NA,Nass
424,Lake Sockeye,1950,NA,NA,Nass
424,Lake Sockeye,1951,NA,NA,Nass
424,Lake Sockeye,1952,NA,NA,Nass
424,Lake Sockeye,1953,NA,NA,Nass
424,Lake Sockeye,1954,NA,NA,Nass
424,Lake Sockeye,1955,NA,NA,Nass
424,Lake Sockeye,1956,NA,NA,Nass
424,Lake Sockeye,1957,NA,NA,Nass
424,Lake Sockeye,1958,NA,NA,Nass
424,Lake Sockeye,1959,NA,NA,Nass
424,Lake Sockeye,1960,NA,NA,Nass
424,Lake Sockeye,1961,NA,NA,Nass
424,Lake Sockeye,1962,NA,NA,Nass
424,Lake Sockeye,1963,NA,NA,Nass
424,Lake Sockeye,1964,NA,NA,Nass
424,Lake Sockeye,1965,NA,NA,Nass
424,Lake Sockeye,1966,NA,NA,Nass
424,Lake Sockeye,1967,NA,NA,Nass
424,Lake Sockeye,1968,NA,NA,Nass
424,Lake Sockeye,1969,NA,NA,Nass
424,Lake Sockeye,1970,NA,NA,Nass
424,Lake Sockeye,1971,NA,NA,Nass
424,Lake Sockeye,1972,NA,NA,Nass
424,Lake Sockeye,1973,NA,NA,Nass
424,Lake Sockeye,1974,NA,NA,Nass
424,Lake Sockeye,1975,NA,NA,Nass
424,Lake Sockeye,1976,NA,NA,Nass
424,Lake Sockeye,1977,NA,NA,Nass
424,Lake Sockeye,1978,NA,NA,Nass
424,Lake Sockeye,1979,NA,NA,Nass
424,Lake Sockeye,1980,NA,NA,Nass
424,Lake Sockeye,1981,NA,NA,Nass
424,Lake Sockeye,1982,250000,640853,Nass
424,Lake Sockeye,1983,170000,487256,Nass
424,Lake Sockeye,1984,140000,361606,Nass
424,Lake Sockeye,1985,288663,572681,Nass
424,Lake Sockeye,1986,115543,316542,Nass
424,Lake Sockeye,1987,143989,355053,Nass
424,Lake Sockeye,1988,116984,289467,Nass
424,Lake Sockeye,1989,50000,179075,Nass
424,Lake Sockeye,1990,120954,293766,Nass
424,Lake Sockeye,1991,250000,753898,Nass
424,Lake Sockeye,1992,592118,1682020,Nass
424,Lake Sockeye,1993,400000,1542703,Nass
424,Lake Sockeye,1994,158010,420525,Nass
424,Lake Sockeye,1995,205853,849654,Nass
424,Lake Sockeye,1996,182082,827197,Nass
424,Lake Sockeye,1997,158687,573265,Nass
424,Lake Sockeye,1998,163925,438410,Nass
424,Lake Sockeye,1999,180350,719135,Nass
424,Lake Sockeye,2000,137042,408442,Nass
424,Lake Sockeye,2001,116192,398505,Nass
424,Lake Sockeye,2002,332442,1139268,Nass
424,Lake Sockeye,2003,196852,904696,Nass
424,Lake Sockeye,2004,140923,649485,Nass
424,Lake Sockeye,2005,142858,428039,Nass
424,Lake Sockeye,2006,146954,453646,Nass
424,Lake Sockeye,2007,104308,388423,Nass
424,Lake Sockeye,2008,150383,259507,Nass
424,Lake Sockeye,2009,168404,397283,Nass
424,Lake Sockeye,2010,159120,307131,Nass
424,Lake Sockeye,2011,167524,334130,Nass
424,Lake Sockeye,2012,144923,339116,Nass
424,Lake Sockeye,2013,170376,407483,Nass
424,Lake Sockeye,2014,144874,307911,Nass
424,Lake Sockeye,2015,185760,414206,Nass
424,Lake Sockeye,2016,109868,174003,Nass
424,Lake Sockeye,2017,119088,195752,Nass
424,Lake Sockeye,2018,96827,137217,Nass
424,Lake Sockeye,2019,87998,137729,Nass
424,Lake Sockeye,2020,126468,171936,Nass
424,Lake Sockeye,2021,273955,391720,Nass
424,Lake Sockeye,2022,343765,481015,Nass
424,Lake Sockeye,2022,408462,562762,Nass
425,Lake Sockeye,1950,NA,NA,Nass
425,Lake Sockeye,1951,NA,NA,Nass
425,Lake Sockeye,1952,NA,NA,Nass
425,Lake Sockeye,1953,NA,NA,Nass
425,Lake Sockeye,1954,NA,NA,Nass
425,Lake Sockeye,1955,NA,NA,Nass
425,Lake Sockeye,1956,NA,NA,Nass
425,Lake Sockeye,1957,NA,NA,Nass
425,Lake Sockeye,1958,NA,NA,Nass
425,Lake Sockeye,1959,NA,NA,Nass
425,Lake Sockeye,1960,NA,NA,Nass
425,Lake Sockeye,1961,NA,NA,Nass
425,Lake Sockeye,1962,NA,NA,Nass
425,Lake Sockeye,1963,NA,NA,Nass
425,Lake Sockeye,1964,NA,NA,Nass
425,Lake Sockeye,1965,NA,NA,Nass
425,Lake Sockeye,1966,NA,NA,Nass
425,Lake Sockeye,1967,NA,NA,Nass
425,Lake Sockeye,1968,NA,NA,Nass
425,Lake Sockeye,1969,NA,NA,Nass
425,Lake Sockeye,1970,NA,NA,Nass
425,Lake Sockeye,1971,NA,NA,Nass
425,Lake Sockeye,1972,NA,NA,Nass
425,Lake Sockeye,1973,NA,NA,Nass
425,Lake Sockeye,1974,NA,NA,Nass
425,Lake Sockeye,1975,NA,NA,Nass
425,Lake Sockeye,1976,NA,NA,Nass
425,Lake Sockeye,1977,NA,NA,Nass
425,Lake Sockeye,1978,NA,NA,Nass
425,Lake Sockeye,1979,NA,NA,Nass
425,Lake Sockeye,1980,NA,NA,Nass
425,Lake Sockeye,1981,NA,NA,Nass
425,Lake Sockeye,1982,NA,NA,Nass
425,Lake Sockeye,1983,NA,NA,Nass
425,Lake Sockeye,1984,NA,NA,Nass
425,Lake Sockeye,1985,NA,NA,Nass
425,Lake Sockeye,1986,NA,NA,Nass
425,Lake Sockeye,1987,NA,NA,Nass
425,Lake Sockeye,1988,NA,NA,Nass
425,Lake Sockeye,1989,NA,NA,Nass
425,Lake Sockeye,1990,NA,NA,Nass
425,Lake Sockeye,1991,NA,NA,Nass
425,Lake Sockeye,1992,NA,NA,Nass
425,Lake Sockeye,1993,NA,NA,Nass
425,Lake Sockeye,1994,NA,NA,Nass
425,Lake Sockeye,1995,NA,NA,Nass
425,Lake Sockeye,1996,NA,NA,Nass
425,Lake Sockeye,1997,NA,NA,Nass
425,Lake Sockeye,1998,NA,NA,Nass
425,Lake Sockeye,1999,NA,NA,Nass
425,Lake Sockeye,2000,NA,NA,Nass
425,Lake Sockeye,2001,NA,NA,Nass
425,Lake Sockeye,2002,NA,NA,Nass
425,Lake Sockeye,2003,NA,NA,Nass
425,Lake Sockeye,2004,NA,NA,Nass
425,Lake Sockeye,2005,NA,NA,Nass
425,Lake Sockeye,2006,NA,NA,Nass
425,Lake Sockeye,2007,NA,NA,Nass
425,Lake Sockeye,2008,NA,NA,Nass
425,Lake Sockeye,2009,NA,NA,Nass
425,Lake Sockeye,2010,NA,NA,Nass
425,Lake Sockeye,2011,NA,NA,Nass
425,Lake Sockeye,2012,NA,NA,Nass
425,Lake Sockeye,2013,NA,NA,Nass
425,Lake Sockeye,2014,NA,NA,Nass
425,Lake Sockeye,2015,NA,NA,Nass
425,Lake Sockeye,2016,NA,NA,Nass
425,Lake Sockeye,2017,NA,NA,Nass
425,Lake Sockeye,2018,NA,NA,Nass
425,Lake Sockeye,2019,NA,NA,Nass
425,Lake Sockeye,2020,NA,NA,Nass
425,Lake Sockeye,2021,NA,NA,Nass
425,Lake Sockeye,2022,NA,NA,Nass
426,River Sockeye,1950,NA,NA,Nass
426,River Sockeye,1951,NA,NA,Nass
426,River Sockeye,1952,NA,NA,Nass
426,River Sockeye,1953,NA,NA,Nass
426,River Sockeye,1954,NA,NA,Nass
426,River Sockeye,1955,NA,NA,Nass
426,River Sockeye,1956,NA,NA,Nass
426,River Sockeye,1957,NA,NA,Nass
426,River Sockeye,1958,NA,NA,Nass
426,River Sockeye,1959,NA,NA,Nass
426,River Sockeye,1960,NA,NA,Nass
426,River Sockeye,1961,NA,NA,Nass
426,River Sockeye,1962,NA,NA,Nass
426,River Sockeye,1963,NA,NA,Nass
426,River Sockeye,1964,NA,NA,Nass
426,River Sockeye,1965,NA,NA,Nass
426,River Sockeye,1966,NA,NA,Nass
426,River Sockeye,1967,NA,NA,Nass
426,River Sockeye,1968,NA,NA,Nass
426,River Sockeye,1969,NA,NA,Nass
426,River Sockeye,1970,NA,NA,Nass
426,River Sockeye,1971,NA,NA,Nass
426,River Sockeye,1972,NA,NA,Nass
426,River Sockeye,1973,NA,NA,Nass
426,River Sockeye,1974,NA,NA,Nass
426,River Sockeye,1975,NA,NA,Nass
426,River Sockeye,1976,NA,NA,Nass
426,River Sockeye,1977,NA,NA,Nass
426,River Sockeye,1978,NA,NA,Nass
426,River Sockeye,1979,NA,NA,Nass
426,River Sockeye,1980,NA,NA,Nass
426,River Sockeye,1981,NA,NA,Nass
426,River Sockeye,1982,2694,6065,Nass
426,River Sockeye,1983,5389,8217,Nass
426,River Sockeye,1984,15628,26281,Nass
426,River Sockeye,1985,16167,23712,Nass
426,River Sockeye,1986,2694,4516,Nass
426,River Sockeye,1987,2694,4234,Nass
426,River Sockeye,1988,2694,4972,Nass
426,River Sockeye,1989,3503,7258,Nass
426,River Sockeye,1990,1428,2422,Nass
426,River Sockeye,1991,1428,2681,Nass
426,River Sockeye,1992,808,1549,Nass
426,River Sockeye,1993,1078,2833,Nass
426,River Sockeye,1994,7080,15906,Nass
426,River Sockeye,1995,4850,12583,Nass
426,River Sockeye,1996,3692,10960,Nass
426,River Sockeye,1997,15443,46979,Nass
426,River Sockeye,1998,10423,24122,Nass
426,River Sockeye,1999,8283,28821,Nass
426,River Sockeye,2000,2506,6408,Nass
426,River Sockeye,2001,5582,17158,Nass
426,River Sockeye,2002,897,2901,Nass
426,River Sockeye,2003,5852,29468,Nass
426,River Sockeye,2004,2293,10439,Nass
426,River Sockeye,2005,7057,22803,Nass
426,River Sockeye,2006,2802,9379,Nass
426,River Sockeye,2007,18169,49129,Nass
426,River Sockeye,2008,12168,19054,Nass
426,River Sockeye,2009,17490,38619,Nass
426,River Sockeye,2010,3422,7137,Nass
426,River Sockeye,2011,17434,35887,Nass
426,River Sockeye,2012,9943,24887,Nass
426,River Sockeye,2013,13286,31714,Nass
426,River Sockeye,2014,10094,23801,Nass
426,River Sockeye,2015,27252,54166,Nass
426,River Sockeye,2016,11115,17120,Nass
426,River Sockeye,2017,7057,12827,Nass
426,River Sockeye,2018,19955,27719,Nass
426,River Sockeye,2019,33516,49489,Nass
426,River Sockeye,2020,10304,13310,Nass
426,River Sockeye,2021,11315,14138,Nass
426,River Sockeye,2022,10112,12727,Nass
426,River Sockeye,2023,9840,12261,Nass
427,River Sockeye,1950,NA,NA,Nass
427,River Sockeye,1951,NA,NA,Nass
427,River Sockeye,1952,NA,NA,Nass
427,River Sockeye,1953,NA,NA,Nass
427,River Sockeye,1954,NA,NA,Nass
427,River Sockeye,1955,NA,NA,Nass
427,River Sockeye,1956,NA,NA,Nass
427,River Sockeye,1957,NA,NA,Nass
427,River Sockeye,1958,NA,NA,Nass
427,River Sockeye,1959,NA,NA,Nass
427,River Sockeye,1960,NA,NA,Nass
427,River Sockeye,1961,NA,NA,Nass
427,River Sockeye,1962,NA,NA,Nass
427,River Sockeye,1963,NA,NA,Nass
427,River Sockeye,1964,NA,NA,Nass
427,River Sockeye,1965,NA,NA,Nass
427,River Sockeye,1966,NA,NA,Nass
427,River Sockeye,1967,NA,NA,Nass
427,River Sockeye,1968,NA,NA,Nass
427,River Sockeye,1969,NA,NA,Nass
427,River Sockeye,1970,NA,NA,Nass
427,River Sockeye,1971,NA,NA,Nass
427,River Sockeye,1972,NA,NA,Nass
427,River Sockeye,1973,NA,NA,Nass
427,River Sockeye,1974,NA,NA,Nass
427,River Sockeye,1975,NA,NA,Nass
427,River Sockeye,1976,NA,NA,Nass
427,River Sockeye,1977,NA,NA,Nass
427,River Sockeye,1978,NA,NA,Nass
427,River Sockeye,1979,NA,NA,Nass
427,River Sockeye,1980,NA,NA,Nass
427,River Sockeye,1981,NA,NA,Nass
427,River Sockeye,1982,632,1919,Nass
427,River Sockeye,1983,379,1845,Nass
427,River Sockeye,1984,221,892,Nass
427,River Sockeye,1985,379,1071,Nass
427,River Sockeye,1986,387,1849,Nass
427,River Sockeye,1987,381,1561,Nass
427,River Sockeye,1988,283,989,Nass
427,River Sockeye,1989,232,1640,Nass
427,River Sockeye,1990,495,1862,Nass
427,River Sockeye,1991,859,4161,Nass
427,River Sockeye,1992,2056,8822,Nass
427,River Sockeye,1993,1397,7938,Nass
427,River Sockeye,1994,562,1750,Nass
427,River Sockeye,1995,758,4871,Nass
427,River Sockeye,1996,707,4878,Nass
427,River Sockeye,1997,775,3383,Nass
427,River Sockeye,1998,640,2042,Nass
427,River Sockeye,1999,640,3029,Nass
427,River Sockeye,2000,290,1029,Nass
427,River Sockeye,2001,253,1059,Nass
427,River Sockeye,2002,708,2490,Nass
427,River Sockeye,2003,311,1190,Nass
427,River Sockeye,2004,1401,6452,Nass
427,River Sockeye,2005,1712,4593,Nass
427,River Sockeye,2006,402,1102,Nass
427,River Sockeye,2007,203,1060,Nass
427,River Sockeye,2008,128,246,Nass
427,River Sockeye,2009,254,627,Nass
427,River Sockeye,2010,205,360,Nass
427,River Sockeye,2011,4,8,Nass
427,River Sockeye,2012,7,14,Nass
427,River Sockeye,2013,610,1422,Nass
427,River Sockeye,2014,666,1256,Nass
427,River Sockeye,2015,605,1445,Nass
427,River Sockeye,2016,2864,4649,Nass
427,River Sockeye,2017,261,389,Nass
427,River Sockeye,2018,2,3,Nass
427,River Sockeye,2019,1425,2369,Nass
427,River Sockeye,2020,406,583,Nass
427,River Sockeye,2021,412,728,Nass
427,River Sockeye,2022,484,755,Nass
427,River Sockeye,2023,2182,3341,Nass
