"CUID","Species","Year","Region","Spawner.Abundance"
727,"Sockeye",1972,"Fraser",NA
727,"Sockeye",1973,"Fraser",NA
727,"Sockeye",1974,"Fraser",NA
727,"Sockeye",1975,"Fraser",NA
727,"Sockeye",1976,"Fraser",NA
727,"Sockeye",1977,"Fraser",16896
727,"Sockeye",1978,"Fraser",2782
727,"Sockeye",1979,"Fraser",55686
727,"Sockeye",1980,"Fraser",3079
727,"Sockeye",1981,"Fraser",18916
727,"Sockeye",1982,"Fraser",2350
727,"Sockeye",1983,"Fraser",26878
727,"Sockeye",1984,"Fraser",7072
727,"Sockeye",1985,"Fraser",13807
727,"Sockeye",1986,"Fraser",3571
727,"Sockeye",1987,"Fraser",37624
727,"Sockeye",1988,"Fraser",8744
727,"Sockeye",1989,"Fraser",4940
727,"Sockeye",1990,"Fraser",6047
727,"Sockeye",1991,"Fraser",61074
727,"Sockeye",1992,"Fraser",7728
727,"Sockeye",1993,"Fraser",9595
727,"Sockeye",1994,"Fraser",2097
727,"Sockeye",1995,"Fraser",24006
727,"Sockeye",1996,"Fraser",38654
727,"Sockeye",1997,"Fraser",9499
727,"Sockeye",1998,"Fraser",3724
727,"Sockeye",1999,"Fraser",10342
727,"Sockeye",2000,"Fraser",199381
727,"Sockeye",2001,"Fraser",54864
727,"Sockeye",2002,"Fraser",1925
727,"Sockeye",2003,"Fraser",3163
727,"Sockeye",2004,"Fraser",22603
727,"Sockeye",2005,"Fraser",21834
727,"Sockeye",2006,"Fraser",8655
727,"Sockeye",2007,"Fraser",1773
727,"Sockeye",2008,"Fraser",65975
727,"Sockeye",2009,"Fraser",11402
727,"Sockeye",2010,"Fraser",26142
727,"Sockeye",2011,"Fraser",10060
727,"Sockeye",2012,"Fraser",30942
727,"Sockeye",2013,"Fraser",13493
727,"Sockeye",2014,"Fraser",61389
727,"Sockeye",2015,"Fraser",34434
727,"Sockeye",2016,"Fraser",26632
727,"Sockeye",2017,"Fraser",5322
727,"Sockeye",2018,"Fraser",177194
727,"Sockeye",2019,"Fraser",23241
727,"Sockeye",2020,"Fraser",29345
727,"Sockeye",2021,"Fraser",12895
727,"Sockeye",2022,"Fraser",333428
728,"Sockeye",1950,"Fraser",NA
728,"Sockeye",1951,"Fraser",NA
728,"Sockeye",1952,"Fraser",NA
728,"Sockeye",1953,"Fraser",NA
728,"Sockeye",1954,"Fraser",NA
728,"Sockeye",1955,"Fraser",NA
728,"Sockeye",1956,"Fraser",NA
728,"Sockeye",1957,"Fraser",NA
728,"Sockeye",1958,"Fraser",NA
728,"Sockeye",1959,"Fraser",NA
728,"Sockeye",1960,"Fraser",NA
728,"Sockeye",1961,"Fraser",NA
728,"Sockeye",1962,"Fraser",NA
728,"Sockeye",1963,"Fraser",NA
728,"Sockeye",1964,"Fraser",NA
728,"Sockeye",1965,"Fraser",NA
728,"Sockeye",1966,"Fraser",NA
728,"Sockeye",1967,"Fraser",NA
728,"Sockeye",1968,"Fraser",NA
728,"Sockeye",1969,"Fraser",NA
728,"Sockeye",1970,"Fraser",NA
728,"Sockeye",1971,"Fraser",NA
728,"Sockeye",1972,"Fraser",NA
728,"Sockeye",1973,"Fraser",NA
728,"Sockeye",1974,"Fraser",NA
728,"Sockeye",1975,"Fraser",NA
728,"Sockeye",1976,"Fraser",NA
728,"Sockeye",1977,"Fraser",516223
728,"Sockeye",1978,"Fraser",8614
728,"Sockeye",1979,"Fraser",511
728,"Sockeye",1980,"Fraser",3176
728,"Sockeye",1981,"Fraser",748652
728,"Sockeye",1982,"Fraser",39841
728,"Sockeye",1983,"Fraser",2155
728,"Sockeye",1984,"Fraser",6186
728,"Sockeye",1985,"Fraser",1349263
728,"Sockeye",1986,"Fraser",181473
728,"Sockeye",1987,"Fraser",20559
728,"Sockeye",1988,"Fraser",27034
728,"Sockeye",1989,"Fraser",1870685
728,"Sockeye",1990,"Fraser",487651
728,"Sockeye",1991,"Fraser",46259
728,"Sockeye",1992,"Fraser",8901
728,"Sockeye",1993,"Fraser",2620757
728,"Sockeye",1994,"Fraser",659505
728,"Sockeye",1995,"Fraser",216110
728,"Sockeye",1996,"Fraser",42499
728,"Sockeye",1997,"Fraser",1858809
728,"Sockeye",1998,"Fraser",1179252
728,"Sockeye",1999,"Fraser",189360
728,"Sockeye",2000,"Fraser",63782
728,"Sockeye",2001,"Fraser",3510976
728,"Sockeye",2002,"Fraser",2985212
728,"Sockeye",2003,"Fraser",278990
728,"Sockeye",2004,"Fraser",10264
728,"Sockeye",2005,"Fraser",1436789
728,"Sockeye",2006,"Fraser",169127
728,"Sockeye",2007,"Fraser",74715
728,"Sockeye",2008,"Fraser",7091
728,"Sockeye",2009,"Fraser",149467
728,"Sockeye",2010,"Fraser",246584
728,"Sockeye",2011,"Fraser",45433
728,"Sockeye",2012,"Fraser",624
728,"Sockeye",2013,"Fraser",179081
728,"Sockeye",2014,"Fraser",832344
728,"Sockeye",2015,"Fraser",45357
728,"Sockeye",2016,"Fraser",1081
728,"Sockeye",2017,"Fraser",114581
728,"Sockeye",2018,"Fraser",817811
728,"Sockeye",2019,"Fraser",21632
728,"Sockeye",2020,"Fraser",819
728,"Sockeye",2021,"Fraser",101878
728,"Sockeye",2022,"Fraser",827355
729,"Sockeye",1950,"Fraser",NA
729,"Sockeye",1951,"Fraser",NA
729,"Sockeye",1952,"Fraser",NA
729,"Sockeye",1953,"Fraser",NA
729,"Sockeye",1954,"Fraser",NA
729,"Sockeye",1955,"Fraser",NA
729,"Sockeye",1956,"Fraser",NA
729,"Sockeye",1957,"Fraser",NA
729,"Sockeye",1958,"Fraser",NA
729,"Sockeye",1959,"Fraser",NA
729,"Sockeye",1960,"Fraser",NA
729,"Sockeye",1961,"Fraser",NA
729,"Sockeye",1962,"Fraser",NA
729,"Sockeye",1963,"Fraser",NA
729,"Sockeye",1964,"Fraser",NA
729,"Sockeye",1965,"Fraser",NA
729,"Sockeye",1966,"Fraser",NA
729,"Sockeye",1967,"Fraser",NA
729,"Sockeye",1968,"Fraser",NA
729,"Sockeye",1969,"Fraser",NA
729,"Sockeye",1970,"Fraser",NA
729,"Sockeye",1971,"Fraser",NA
729,"Sockeye",1972,"Fraser",NA
729,"Sockeye",1973,"Fraser",NA
729,"Sockeye",1974,"Fraser",NA
729,"Sockeye",1975,"Fraser",NA
729,"Sockeye",1976,"Fraser",NA
729,"Sockeye",1977,"Fraser",7974
729,"Sockeye",1978,"Fraser",10230
729,"Sockeye",1979,"Fraser",3663
729,"Sockeye",1980,"Fraser",1998
729,"Sockeye",1981,"Fraser",6086
729,"Sockeye",1982,"Fraser",23965
729,"Sockeye",1983,"Fraser",7945
729,"Sockeye",1984,"Fraser",1768
729,"Sockeye",1985,"Fraser",2083
729,"Sockeye",1986,"Fraser",14447
729,"Sockeye",1987,"Fraser",7042
729,"Sockeye",1988,"Fraser",1411
729,"Sockeye",1989,"Fraser",8082
729,"Sockeye",1990,"Fraser",18479
729,"Sockeye",1991,"Fraser",12211
729,"Sockeye",1992,"Fraser",2795
729,"Sockeye",1993,"Fraser",19760
729,"Sockeye",1994,"Fraser",9270
729,"Sockeye",1995,"Fraser",8447
729,"Sockeye",1996,"Fraser",3427
729,"Sockeye",1997,"Fraser",9774
729,"Sockeye",1998,"Fraser",25205
729,"Sockeye",1999,"Fraser",6475
729,"Sockeye",2000,"Fraser",1269
729,"Sockeye",2001,"Fraser",3159
729,"Sockeye",2002,"Fraser",14965
729,"Sockeye",2003,"Fraser",5026
729,"Sockeye",2004,"Fraser",1312
729,"Sockeye",2005,"Fraser",12090
729,"Sockeye",2006,"Fraser",18882
729,"Sockeye",2007,"Fraser",1699
729,"Sockeye",2008,"Fraser",97
729,"Sockeye",2009,"Fraser",1836
729,"Sockeye",2010,"Fraser",57870
729,"Sockeye",2011,"Fraser",1114
729,"Sockeye",2012,"Fraser",25
729,"Sockeye",2013,"Fraser",7509
729,"Sockeye",2014,"Fraser",24275
729,"Sockeye",2015,"Fraser",36
729,"Sockeye",2016,"Fraser",41
729,"Sockeye",2017,"Fraser",1265
729,"Sockeye",2018,"Fraser",35548
729,"Sockeye",2019,"Fraser",520
729,"Sockeye",2020,"Fraser",20
729,"Sockeye",2021,"Fraser",2902
729,"Sockeye",2022,"Fraser",18367
731,"Sockeye",1950,"Fraser",NA
731,"Sockeye",1951,"Fraser",NA
731,"Sockeye",1952,"Fraser",NA
731,"Sockeye",1953,"Fraser",NA
731,"Sockeye",1954,"Fraser",NA
731,"Sockeye",1955,"Fraser",NA
731,"Sockeye",1956,"Fraser",NA
731,"Sockeye",1957,"Fraser",NA
731,"Sockeye",1958,"Fraser",NA
731,"Sockeye",1959,"Fraser",NA
731,"Sockeye",1960,"Fraser",NA
731,"Sockeye",1961,"Fraser",NA
731,"Sockeye",1962,"Fraser",NA
731,"Sockeye",1963,"Fraser",NA
731,"Sockeye",1964,"Fraser",NA
731,"Sockeye",1965,"Fraser",NA
731,"Sockeye",1966,"Fraser",NA
731,"Sockeye",1967,"Fraser",NA
731,"Sockeye",1968,"Fraser",NA
731,"Sockeye",1969,"Fraser",NA
731,"Sockeye",1970,"Fraser",NA
731,"Sockeye",1971,"Fraser",NA
731,"Sockeye",1972,"Fraser",NA
731,"Sockeye",1973,"Fraser",NA
731,"Sockeye",1974,"Fraser",NA
731,"Sockeye",1975,"Fraser",NA
731,"Sockeye",1976,"Fraser",NA
731,"Sockeye",1977,"Fraser",146629
731,"Sockeye",1978,"Fraser",13027
731,"Sockeye",1979,"Fraser",31918
731,"Sockeye",1980,"Fraser",979
731,"Sockeye",1981,"Fraser",249699
731,"Sockeye",1982,"Fraser",16758
731,"Sockeye",1983,"Fraser",2246
731,"Sockeye",1984,"Fraser",1228
731,"Sockeye",1985,"Fraser",274642
731,"Sockeye",1986,"Fraser",28715
731,"Sockeye",1987,"Fraser",6524
731,"Sockeye",1988,"Fraser",11459
731,"Sockeye",1989,"Fraser",575791
731,"Sockeye",1990,"Fraser",190060
731,"Sockeye",1991,"Fraser",77322
731,"Sockeye",1992,"Fraser",23892
731,"Sockeye",1993,"Fraser",1805142
731,"Sockeye",1994,"Fraser",76715
731,"Sockeye",1995,"Fraser",34362
731,"Sockeye",1996,"Fraser",65898
731,"Sockeye",1997,"Fraser",907652
731,"Sockeye",1998,"Fraser",139421
731,"Sockeye",1999,"Fraser",62120
731,"Sockeye",2000,"Fraser",454478
731,"Sockeye",2001,"Fraser",351881
731,"Sockeye",2002,"Fraser",34489
731,"Sockeye",2003,"Fraser",38474
731,"Sockeye",2004,"Fraser",83447
731,"Sockeye",2005,"Fraser",293144
731,"Sockeye",2006,"Fraser",27515
731,"Sockeye",2007,"Fraser",8707
731,"Sockeye",2008,"Fraser",146658
731,"Sockeye",2009,"Fraser",87001
731,"Sockeye",2010,"Fraser",75289
731,"Sockeye",2011,"Fraser",4053
731,"Sockeye",2012,"Fraser",93159
731,"Sockeye",2013,"Fraser",132603
731,"Sockeye",2014,"Fraser",50691
731,"Sockeye",2015,"Fraser",11124
731,"Sockeye",2016,"Fraser",10066
731,"Sockeye",2017,"Fraser",147470
731,"Sockeye",2018,"Fraser",112189
731,"Sockeye",2019,"Fraser",5861
731,"Sockeye",2020,"Fraser",4762
731,"Sockeye",2021,"Fraser",380106
731,"Sockeye",2022,"Fraser",87947
732,"Sockeye",1950,"Fraser",NA
732,"Sockeye",1951,"Fraser",NA
732,"Sockeye",1952,"Fraser",NA
732,"Sockeye",1953,"Fraser",NA
732,"Sockeye",1954,"Fraser",NA
732,"Sockeye",1955,"Fraser",NA
732,"Sockeye",1956,"Fraser",NA
732,"Sockeye",1957,"Fraser",NA
732,"Sockeye",1958,"Fraser",NA
732,"Sockeye",1959,"Fraser",NA
732,"Sockeye",1960,"Fraser",NA
732,"Sockeye",1961,"Fraser",NA
732,"Sockeye",1962,"Fraser",NA
732,"Sockeye",1963,"Fraser",NA
732,"Sockeye",1964,"Fraser",NA
732,"Sockeye",1965,"Fraser",NA
732,"Sockeye",1966,"Fraser",NA
732,"Sockeye",1967,"Fraser",NA
732,"Sockeye",1968,"Fraser",NA
732,"Sockeye",1969,"Fraser",NA
732,"Sockeye",1970,"Fraser",NA
732,"Sockeye",1971,"Fraser",NA
732,"Sockeye",1972,"Fraser",NA
732,"Sockeye",1973,"Fraser",NA
732,"Sockeye",1974,"Fraser",NA
732,"Sockeye",1975,"Fraser",NA
732,"Sockeye",1976,"Fraser",NA
732,"Sockeye",1977,"Fraser",118017
732,"Sockeye",1978,"Fraser",50097
732,"Sockeye",1979,"Fraser",92763
732,"Sockeye",1980,"Fraser",17026
732,"Sockeye",1981,"Fraser",138072
732,"Sockeye",1982,"Fraser",4560
732,"Sockeye",1983,"Fraser",23874
732,"Sockeye",1984,"Fraser",45247
732,"Sockeye",1985,"Fraser",237544
732,"Sockeye",1986,"Fraser",29004
732,"Sockeye",1987,"Fraser",148438
732,"Sockeye",1988,"Fraser",182129
732,"Sockeye",1989,"Fraser",384819
732,"Sockeye",1990,"Fraser",97049
732,"Sockeye",1991,"Fraser",141152
732,"Sockeye",1992,"Fraser",66520
732,"Sockeye",1993,"Fraser",688015
732,"Sockeye",1994,"Fraser",29519
732,"Sockeye",1995,"Fraser",122862
732,"Sockeye",1996,"Fraser",88453
732,"Sockeye",1997,"Fraser",266946
732,"Sockeye",1998,"Fraser",32590
732,"Sockeye",1999,"Fraser",24550
732,"Sockeye",2000,"Fraser",89859
732,"Sockeye",2001,"Fraser",170983
732,"Sockeye",2002,"Fraser",24637
732,"Sockeye",2003,"Fraser",13166
732,"Sockeye",2004,"Fraser",9286
732,"Sockeye",2005,"Fraser",98537
732,"Sockeye",2006,"Fraser",35816
732,"Sockeye",2007,"Fraser",5347
732,"Sockeye",2008,"Fraser",29916
732,"Sockeye",2009,"Fraser",45297
732,"Sockeye",2010,"Fraser",60262
732,"Sockeye",2011,"Fraser",758
732,"Sockeye",2012,"Fraser",26233
732,"Sockeye",2013,"Fraser",86311
732,"Sockeye",2014,"Fraser",68613
732,"Sockeye",2015,"Fraser",10096
732,"Sockeye",2016,"Fraser",8612
732,"Sockeye",2017,"Fraser",15433
732,"Sockeye",2018,"Fraser",48489
732,"Sockeye",2019,"Fraser",89
732,"Sockeye",2020,"Fraser",30
732,"Sockeye",2021,"Fraser",54013
732,"Sockeye",2022,"Fraser",24929
734,"Sockeye",1950,"Fraser",NA
734,"Sockeye",1951,"Fraser",NA
734,"Sockeye",1952,"Fraser",NA
734,"Sockeye",1953,"Fraser",NA
734,"Sockeye",1954,"Fraser",NA
734,"Sockeye",1955,"Fraser",NA
734,"Sockeye",1956,"Fraser",NA
734,"Sockeye",1957,"Fraser",NA
734,"Sockeye",1958,"Fraser",NA
734,"Sockeye",1959,"Fraser",NA
734,"Sockeye",1960,"Fraser",NA
734,"Sockeye",1961,"Fraser",NA
734,"Sockeye",1962,"Fraser",NA
734,"Sockeye",1963,"Fraser",NA
734,"Sockeye",1964,"Fraser",NA
734,"Sockeye",1965,"Fraser",NA
734,"Sockeye",1966,"Fraser",NA
734,"Sockeye",1967,"Fraser",NA
734,"Sockeye",1968,"Fraser",NA
734,"Sockeye",1969,"Fraser",NA
734,"Sockeye",1970,"Fraser",NA
734,"Sockeye",1971,"Fraser",NA
734,"Sockeye",1972,"Fraser",NA
734,"Sockeye",1973,"Fraser",NA
734,"Sockeye",1974,"Fraser",NA
734,"Sockeye",1975,"Fraser",NA
734,"Sockeye",1976,"Fraser",NA
734,"Sockeye",1977,"Fraser",NA
734,"Sockeye",1978,"Fraser",NA
734,"Sockeye",1979,"Fraser",NA
734,"Sockeye",1980,"Fraser",679
734,"Sockeye",1981,"Fraser",NA
734,"Sockeye",1982,"Fraser",NA
734,"Sockeye",1983,"Fraser",1630
734,"Sockeye",1984,"Fraser",2771
734,"Sockeye",1985,"Fraser",NA
734,"Sockeye",1986,"Fraser",NA
734,"Sockeye",1987,"Fraser",3571
734,"Sockeye",1988,"Fraser",11138
734,"Sockeye",1989,"Fraser",65
734,"Sockeye",1990,"Fraser",NA
734,"Sockeye",1991,"Fraser",NA
734,"Sockeye",1992,"Fraser",970
734,"Sockeye",1993,"Fraser",NA
734,"Sockeye",1994,"Fraser",270
734,"Sockeye",1995,"Fraser",1840
734,"Sockeye",1996,"Fraser",1470
734,"Sockeye",1997,"Fraser",325
734,"Sockeye",1998,"Fraser",400
734,"Sockeye",1999,"Fraser",1160
734,"Sockeye",2000,"Fraser",3000
734,"Sockeye",2001,"Fraser",1000
734,"Sockeye",2002,"Fraser",1300
734,"Sockeye",2003,"Fraser",380
734,"Sockeye",2004,"Fraser",320
734,"Sockeye",2005,"Fraser",520
734,"Sockeye",2006,"Fraser",2140
734,"Sockeye",2007,"Fraser",233
734,"Sockeye",2008,"Fraser",60
734,"Sockeye",2009,"Fraser",40
734,"Sockeye",2010,"Fraser",1117
734,"Sockeye",2011,"Fraser",964
734,"Sockeye",2012,"Fraser",100
734,"Sockeye",2013,"Fraser",201
734,"Sockeye",2014,"Fraser",114
734,"Sockeye",2015,"Fraser",980
734,"Sockeye",2016,"Fraser",164
734,"Sockeye",2017,"Fraser",20
734,"Sockeye",2018,"Fraser",70
734,"Sockeye",2019,"Fraser",NA
734,"Sockeye",2020,"Fraser",60
734,"Sockeye",2021,"Fraser",1327
734,"Sockeye",2022,"Fraser",1913
735,"Sockeye",1950,"Fraser",NA
735,"Sockeye",1951,"Fraser",NA
735,"Sockeye",1952,"Fraser",NA
735,"Sockeye",1953,"Fraser",NA
735,"Sockeye",1954,"Fraser",NA
735,"Sockeye",1955,"Fraser",NA
735,"Sockeye",1956,"Fraser",NA
735,"Sockeye",1957,"Fraser",NA
735,"Sockeye",1958,"Fraser",NA
735,"Sockeye",1959,"Fraser",NA
735,"Sockeye",1960,"Fraser",NA
735,"Sockeye",1961,"Fraser",NA
735,"Sockeye",1962,"Fraser",NA
735,"Sockeye",1963,"Fraser",NA
735,"Sockeye",1964,"Fraser",NA
735,"Sockeye",1965,"Fraser",NA
735,"Sockeye",1966,"Fraser",NA
735,"Sockeye",1967,"Fraser",NA
735,"Sockeye",1968,"Fraser",NA
735,"Sockeye",1969,"Fraser",NA
735,"Sockeye",1970,"Fraser",NA
735,"Sockeye",1971,"Fraser",NA
735,"Sockeye",1972,"Fraser",NA
735,"Sockeye",1973,"Fraser",NA
735,"Sockeye",1974,"Fraser",NA
735,"Sockeye",1975,"Fraser",NA
735,"Sockeye",1976,"Fraser",NA
735,"Sockeye",1977,"Fraser",2500
735,"Sockeye",1978,"Fraser",3150
735,"Sockeye",1979,"Fraser",35000
735,"Sockeye",1980,"Fraser",2894
735,"Sockeye",1981,"Fraser",1170
735,"Sockeye",1982,"Fraser",1647
735,"Sockeye",1983,"Fraser",6451
735,"Sockeye",1984,"Fraser",10461
735,"Sockeye",1985,"Fraser",6395
735,"Sockeye",1986,"Fraser",3131
735,"Sockeye",1987,"Fraser",11079
735,"Sockeye",1988,"Fraser",12780
735,"Sockeye",1989,"Fraser",2534
735,"Sockeye",1990,"Fraser",7992
735,"Sockeye",1991,"Fraser",4919
735,"Sockeye",1992,"Fraser",2560
735,"Sockeye",1993,"Fraser",1184
735,"Sockeye",1994,"Fraser",4415
735,"Sockeye",1995,"Fraser",34431
735,"Sockeye",1996,"Fraser",8176
735,"Sockeye",1997,"Fraser",4811
735,"Sockeye",1998,"Fraser",4777
735,"Sockeye",1999,"Fraser",8238
735,"Sockeye",2000,"Fraser",13440
735,"Sockeye",2001,"Fraser",5842
735,"Sockeye",2002,"Fraser",8770
735,"Sockeye",2003,"Fraser",6752
735,"Sockeye",2004,"Fraser",916
735,"Sockeye",2005,"Fraser",1730
735,"Sockeye",2006,"Fraser",1554
735,"Sockeye",2007,"Fraser",2173
735,"Sockeye",2008,"Fraser",1005
735,"Sockeye",2009,"Fraser",1814
735,"Sockeye",2010,"Fraser",8439
735,"Sockeye",2011,"Fraser",4101
735,"Sockeye",2012,"Fraser",59
735,"Sockeye",2013,"Fraser",3280
735,"Sockeye",2014,"Fraser",12064
735,"Sockeye",2015,"Fraser",3868
735,"Sockeye",2016,"Fraser",143
735,"Sockeye",2017,"Fraser",244
735,"Sockeye",2018,"Fraser",8406
735,"Sockeye",2019,"Fraser",20
735,"Sockeye",2020,"Fraser",344
735,"Sockeye",2021,"Fraser",3158
735,"Sockeye",2022,"Fraser",3128
738,"Sockeye",1950,"Fraser",NA
738,"Sockeye",1951,"Fraser",NA
738,"Sockeye",1952,"Fraser",NA
738,"Sockeye",1953,"Fraser",NA
738,"Sockeye",1954,"Fraser",NA
738,"Sockeye",1955,"Fraser",NA
738,"Sockeye",1956,"Fraser",NA
738,"Sockeye",1957,"Fraser",NA
738,"Sockeye",1958,"Fraser",NA
738,"Sockeye",1959,"Fraser",NA
738,"Sockeye",1960,"Fraser",NA
738,"Sockeye",1961,"Fraser",NA
738,"Sockeye",1962,"Fraser",NA
738,"Sockeye",1963,"Fraser",NA
738,"Sockeye",1964,"Fraser",NA
738,"Sockeye",1965,"Fraser",NA
738,"Sockeye",1966,"Fraser",NA
738,"Sockeye",1967,"Fraser",NA
738,"Sockeye",1968,"Fraser",NA
738,"Sockeye",1969,"Fraser",NA
738,"Sockeye",1970,"Fraser",NA
738,"Sockeye",1971,"Fraser",NA
738,"Sockeye",1972,"Fraser",NA
738,"Sockeye",1973,"Fraser",NA
738,"Sockeye",1974,"Fraser",NA
738,"Sockeye",1975,"Fraser",NA
738,"Sockeye",1976,"Fraser",NA
738,"Sockeye",1977,"Fraser",19613
738,"Sockeye",1978,"Fraser",66415
738,"Sockeye",1979,"Fraser",49737
738,"Sockeye",1980,"Fraser",12500
738,"Sockeye",1981,"Fraser",30544
738,"Sockeye",1982,"Fraser",75616
738,"Sockeye",1983,"Fraser",30877
738,"Sockeye",1984,"Fraser",26956
738,"Sockeye",1985,"Fraser",10069
738,"Sockeye",1986,"Fraser",169999
738,"Sockeye",1987,"Fraser",89669
738,"Sockeye",1988,"Fraser",32264
738,"Sockeye",1989,"Fraser",13213
738,"Sockeye",1990,"Fraser",387769
738,"Sockeye",1991,"Fraser",137370
738,"Sockeye",1992,"Fraser",14328
738,"Sockeye",1993,"Fraser",19518
738,"Sockeye",1994,"Fraser",206902
738,"Sockeye",1995,"Fraser",71119
738,"Sockeye",1996,"Fraser",66320
738,"Sockeye",1997,"Fraser",5972
738,"Sockeye",1998,"Fraser",108601
738,"Sockeye",1999,"Fraser",29181
738,"Sockeye",2000,"Fraser",126388
738,"Sockeye",2001,"Fraser",13543
738,"Sockeye",2002,"Fraser",310404
738,"Sockeye",2003,"Fraser",41966
738,"Sockeye",2004,"Fraser",3888
738,"Sockeye",2005,"Fraser",12055
738,"Sockeye",2006,"Fraser",292227
738,"Sockeye",2007,"Fraser",24798
738,"Sockeye",2008,"Fraser",4988
738,"Sockeye",2009,"Fraser",14241
738,"Sockeye",2010,"Fraser",1428793
738,"Sockeye",2011,"Fraser",66323
738,"Sockeye",2012,"Fraser",3498
738,"Sockeye",2013,"Fraser",59740
738,"Sockeye",2014,"Fraser",505323
738,"Sockeye",2015,"Fraser",27208
738,"Sockeye",2016,"Fraser",1567
738,"Sockeye",2017,"Fraser",12340
738,"Sockeye",2018,"Fraser",507128
738,"Sockeye",2019,"Fraser",5163
738,"Sockeye",2020,"Fraser",2592
738,"Sockeye",2021,"Fraser",27683
738,"Sockeye",2022,"Fraser",165212
739,"Sockeye",1950,"Fraser",NA
739,"Sockeye",1951,"Fraser",NA
739,"Sockeye",1952,"Fraser",NA
739,"Sockeye",1953,"Fraser",NA
739,"Sockeye",1954,"Fraser",NA
739,"Sockeye",1955,"Fraser",NA
739,"Sockeye",1956,"Fraser",NA
739,"Sockeye",1957,"Fraser",NA
739,"Sockeye",1958,"Fraser",NA
739,"Sockeye",1959,"Fraser",NA
739,"Sockeye",1960,"Fraser",NA
739,"Sockeye",1961,"Fraser",NA
739,"Sockeye",1962,"Fraser",NA
739,"Sockeye",1963,"Fraser",NA
739,"Sockeye",1964,"Fraser",NA
739,"Sockeye",1965,"Fraser",NA
739,"Sockeye",1966,"Fraser",NA
739,"Sockeye",1967,"Fraser",NA
739,"Sockeye",1968,"Fraser",NA
739,"Sockeye",1969,"Fraser",NA
739,"Sockeye",1970,"Fraser",NA
739,"Sockeye",1971,"Fraser",NA
739,"Sockeye",1972,"Fraser",NA
739,"Sockeye",1973,"Fraser",NA
739,"Sockeye",1974,"Fraser",NA
739,"Sockeye",1975,"Fraser",NA
739,"Sockeye",1976,"Fraser",NA
739,"Sockeye",1977,"Fraser",81775
739,"Sockeye",1978,"Fraser",1900403
739,"Sockeye",1979,"Fraser",299713
739,"Sockeye",1980,"Fraser",2675
739,"Sockeye",1981,"Fraser",46907
739,"Sockeye",1982,"Fraser",3061258
739,"Sockeye",1983,"Fraser",211424
739,"Sockeye",1984,"Fraser",4339
739,"Sockeye",1985,"Fraser",15200
739,"Sockeye",1986,"Fraser",2356264
739,"Sockeye",1987,"Fraser",603163
739,"Sockeye",1988,"Fraser",5059
739,"Sockeye",1989,"Fraser",11653
739,"Sockeye",1990,"Fraser",3721181
739,"Sockeye",1991,"Fraser",1255518
739,"Sockeye",1992,"Fraser",13128
739,"Sockeye",1993,"Fraser",11366
739,"Sockeye",1994,"Fraser",1370929
739,"Sockeye",1995,"Fraser",428875
739,"Sockeye",1996,"Fraser",12484
739,"Sockeye",1997,"Fraser",1446
739,"Sockeye",1998,"Fraser",1389583
739,"Sockeye",1999,"Fraser",343540
739,"Sockeye",2000,"Fraser",855
739,"Sockeye",2001,"Fraser",23130
739,"Sockeye",2002,"Fraser",5532386
739,"Sockeye",2003,"Fraser",381278
739,"Sockeye",2004,"Fraser",3082
739,"Sockeye",2005,"Fraser",63347
739,"Sockeye",2006,"Fraser",2897721
739,"Sockeye",2007,"Fraser",61043
739,"Sockeye",2008,"Fraser",164
739,"Sockeye",2009,"Fraser",71344
739,"Sockeye",2010,"Fraser",7519076
739,"Sockeye",2011,"Fraser",165695
739,"Sockeye",2012,"Fraser",12
739,"Sockeye",2013,"Fraser",185245
739,"Sockeye",2014,"Fraser",2207956
739,"Sockeye",2015,"Fraser",9688
739,"Sockeye",2016,"Fraser",49
739,"Sockeye",2017,"Fraser",22644
739,"Sockeye",2018,"Fraser",1517302
739,"Sockeye",2019,"Fraser",5263
739,"Sockeye",2020,"Fraser",27
739,"Sockeye",2021,"Fraser",31559
739,"Sockeye",2022,"Fraser",712582
740,"Sockeye",1950,"Fraser",NA
740,"Sockeye",1951,"Fraser",NA
740,"Sockeye",1952,"Fraser",NA
740,"Sockeye",1953,"Fraser",NA
740,"Sockeye",1954,"Fraser",NA
740,"Sockeye",1955,"Fraser",NA
740,"Sockeye",1956,"Fraser",NA
740,"Sockeye",1957,"Fraser",NA
740,"Sockeye",1958,"Fraser",NA
740,"Sockeye",1959,"Fraser",NA
740,"Sockeye",1960,"Fraser",NA
740,"Sockeye",1961,"Fraser",NA
740,"Sockeye",1962,"Fraser",NA
740,"Sockeye",1963,"Fraser",NA
740,"Sockeye",1964,"Fraser",NA
740,"Sockeye",1965,"Fraser",NA
740,"Sockeye",1966,"Fraser",NA
740,"Sockeye",1967,"Fraser",NA
740,"Sockeye",1968,"Fraser",NA
740,"Sockeye",1969,"Fraser",NA
740,"Sockeye",1970,"Fraser",NA
740,"Sockeye",1971,"Fraser",NA
740,"Sockeye",1972,"Fraser",NA
740,"Sockeye",1973,"Fraser",NA
740,"Sockeye",1974,"Fraser",NA
740,"Sockeye",1975,"Fraser",NA
740,"Sockeye",1976,"Fraser",NA
740,"Sockeye",1977,"Fraser",2036
740,"Sockeye",1978,"Fraser",2500
740,"Sockeye",1979,"Fraser",2807
740,"Sockeye",1980,"Fraser",5591
